,tenure,gender,geography,salary_quantiles,age_quantiles,num_products,has_card
5804,7,0,2,5,4,2,0
5805,8,1,1,5,1,1,1
5806,9,0,1,5,1,1,1
5807,7,1,1,3,3,2,1
5808,5,1,2,3,1,2,1
5809,7,1,1,5,5,2,0
5810,0,0,2,1,3,2,1
5811,1,0,1,4,3,2,1
5812,7,1,2,0,1,2,0
5813,2,1,2,3,1,1,1
5814,8,0,1,5,5,1,1
5815,1,0,1,2,2,2,1
5816,5,0,2,1,3,2,1
5817,9,0,1,5,0,1,1
5818,5,1,2,2,1,2,0
5819,8,1,2,6,3,2,1
5820,1,0,1,2,4,2,0
5821,3,0,1,0,1,1,0
5822,6,0,2,1,0,1,1
5823,6,1,2,6,4,2,1
5824,5,1,2,3,3,1,1
5825,7,0,2,3,0,2,1
5826,6,1,1,4,0,2,1
5827,7,0,2,1,3,2,1
5828,1,0,2,2,6,2,1
5829,3,1,1,6,3,2,1
5830,2,0,2,4,0,2,0
5831,7,1,2,4,5,1,1
5832,10,1,1,6,0,1,1
5833,8,1,1,2,1,2,1
5834,1,0,1,4,6,2,0
5835,4,1,2,1,3,1,1
5836,4,1,1,3,2,1,1
5837,4,1,1,6,3,1,1
5838,8,1,2,4,3,2,0
5839,3,1,2,1,3,1,0
5840,8,0,2,0,1,2,1
5841,10,0,2,3,0,2,1
5842,0,0,2,4,6,2,0
5843,5,0,2,5,6,2,0
5844,8,1,2,0,5,2,1
5845,8,1,2,4,1,1,1
5846,1,0,2,3,3,1,0
5847,4,1,2,6,3,1,1
5848,5,1,2,0,1,2,1
5849,5,0,2,2,5,1,1
5850,3,1,2,0,5,1,0
5851,7,1,1,0,2,2,1
5852,7,1,2,3,0,1,0
5853,8,1,1,4,3,1,1
5854,8,1,2,4,1,1,0
5855,9,1,1,5,2,1,0
5856,10,1,2,2,2,1,1
5857,7,1,1,2,2,2,1
5858,8,1,1,4,5,1,0
5859,3,1,1,4,5,2,1
5860,8,0,1,2,2,1,1
5861,0,0,1,2,4,1,0
5862,3,0,1,0,6,2,0
5863,10,0,2,5,4,1,0
5864,4,1,2,1,1,2,1
5865,5,0,2,6,4,1,0
5866,3,1,1,1,4,2,0
5867,2,0,1,2,5,2,0
5868,8,0,1,2,2,1,0
5869,8,1,2,0,5,1,0
5870,10,0,1,6,3,1,1
5871,10,0,1,5,5,1,1
5872,9,1,2,2,5,1,0
5873,2,1,2,1,2,2,1
5874,9,1,1,2,6,2,1
5875,2,0,1,6,2,1,0
5876,9,1,2,3,0,1,1
5877,9,0,1,4,5,1,1
5878,3,1,2,3,4,1,1
5879,3,1,2,2,2,1,1
5880,9,0,2,4,1,1,0
5881,7,1,2,0,2,1,1
5882,7,1,2,1,2,1,1
5883,3,0,2,3,1,1,0
5884,3,1,2,5,2,2,1
5885,2,1,2,3,6,2,0
5886,1,1,2,6,1,1,0
5887,5,0,1,3,3,1,1
5888,7,1,2,0,5,1,1
5889,6,1,2,2,0,2,1
5890,7,1,1,5,1,1,1
5891,8,0,2,2,0,1,0
5892,6,0,1,4,5,2,1
5893,9,0,1,5,3,2,1
5894,5,1,2,2,0,1,1
5895,6,1,1,3,2,1,0
5896,6,0,2,4,2,1,0
5897,7,0,1,3,2,2,1
5898,3,1,2,4,6,1,0
5899,7,1,1,1,5,1,0
5900,6,1,2,4,5,1,1
5901,2,1,1,6,5,1,1
5902,8,1,2,1,0,1,1
5903,9,1,1,0,3,2,1
5904,9,0,1,3,0,2,1
5905,3,1,1,6,4,1,1
5906,3,1,1,2,0,1,1
5907,0,1,2,0,6,1,0
5908,5,1,2,0,2,2,1
5909,0,1,1,4,5,2,1
5910,10,0,2,2,1,1,1
5911,1,0,2,1,0,2,0
5912,9,1,1,2,6,2,1
5913,8,0,1,5,5,3,0
5914,2,0,1,5,1,2,1
5915,6,1,2,0,0,2,1
5916,6,1,1,1,6,2,1
5917,3,1,1,6,1,2,1
5918,5,1,1,0,1,1,1
5919,5,0,2,2,2,1,0
5920,9,0,1,2,2,2,1
5921,5,1,2,2,6,2,1
5922,1,0,1,1,5,1,1
5923,4,1,1,3,5,1,1
5924,6,1,1,2,5,2,1
5925,5,1,2,0,0,1,0
5926,6,0,2,5,1,1,1
5927,3,0,1,6,5,2,1
5928,0,0,1,4,1,1,0
5929,8,1,2,3,3,1,1
5930,1,0,2,1,3,1,1
5931,2,0,2,5,3,3,1
5932,0,0,1,2,6,2,1
5933,3,0,1,4,5,1,1
5934,9,0,2,6,2,2,1
5935,3,1,2,4,1,2,1
5936,2,1,1,1,5,2,1
5937,7,0,1,2,5,1,1
5938,8,1,2,6,1,1,1
5939,6,1,1,4,5,1,1
5940,2,1,2,0,0,1,0
5941,4,0,2,5,0,1,1
5942,7,1,2,4,0,2,0
5943,3,0,1,5,0,1,1
5944,6,1,1,0,1,2,1
5945,3,0,2,2,5,2,0
5946,5,0,2,1,2,2,1
5947,5,1,2,1,0,2,1
5948,1,0,2,4,2,1,1
5949,3,0,1,2,4,3,1
5950,2,1,1,1,3,2,0
5951,4,0,1,0,0,1,1
5952,0,1,2,4,1,2,1
5953,7,0,2,1,2,1,0
5954,1,1,2,0,0,1,0
5955,9,1,1,6,1,1,1
5956,1,1,1,2,2,1,1
5957,7,1,2,3,5,1,1
5958,2,1,2,4,2,2,1
5959,6,1,1,2,1,1,1
5960,8,1,1,0,0,2,1
5961,4,1,2,5,2,1,1
5962,7,1,1,6,6,1,1
5963,6,0,1,2,3,1,1
5964,7,1,2,5,3,1,1
5965,3,0,2,5,3,1,0
5966,2,1,1,0,2,2,0
5967,6,0,2,4,2,2,1
5968,5,1,1,1,6,1,1
5969,8,1,2,1,6,1,1
5970,4,1,2,1,3,1,1
5971,3,0,2,6,5,1,0
5972,3,0,1,2,1,1,1
5973,8,1,2,1,2,1,1
5974,5,0,2,4,3,2,1
5975,7,0,1,1,5,1,1
5976,6,0,2,2,2,2,1
5977,7,0,1,5,4,2,1
5978,8,1,1,4,2,2,1
5979,2,1,2,5,2,1,1
5980,9,0,2,2,2,2,1
5981,5,1,2,4,0,1,1
5982,10,0,1,4,6,2,1
5983,4,1,1,3,2,1,1
5984,1,1,2,6,5,1,1
5985,9,1,1,5,1,2,1
5986,2,0,2,2,5,1,1
5987,5,0,2,5,5,1,0
5988,5,1,1,6,5,2,0
5989,10,0,1,1,3,2,1
5990,2,0,1,3,0,1,0
5991,5,0,1,5,4,1,1
5992,8,1,2,4,0,2,1
5993,2,0,2,1,6,2,1
5994,1,1,2,1,5,1,1
5995,5,1,2,3,1,2,1
5996,9,1,1,6,5,1,1
5997,9,1,1,3,1,2,1
5998,5,0,1,6,5,1,1
5999,3,0,2,6,5,3,1
6000,4,1,1,0,2,1,0
6001,7,1,1,3,1,1,0
6002,0,1,2,3,5,2,0
6003,4,1,2,0,0,1,0
6004,4,1,2,4,5,2,0
6005,1,1,1,6,5,1,0
6006,3,1,1,1,2,1,0
6007,8,1,1,6,5,1,0
6008,1,1,1,3,4,1,0
6009,2,1,1,5,6,2,0
6010,2,0,1,1,1,2,1
6011,2,0,2,6,3,2,0
6012,6,1,2,3,4,2,1
6013,1,1,2,0,0,2,1
6014,6,1,1,1,0,3,1
6015,6,1,2,2,2,2,0
6016,8,0,1,6,4,2,1
6017,4,0,1,5,6,2,1
6018,9,0,1,5,6,1,1
6019,2,1,1,3,4,2,1
6020,8,1,2,3,5,1,1
6021,1,0,2,0,0,2,1
6022,3,0,1,5,4,1,1
6023,5,0,2,5,4,1,1
6024,5,1,1,3,6,2,1
6025,7,1,1,0,1,1,0
6026,9,1,1,3,3,2,1
6027,10,0,1,1,5,2,0
6028,10,0,2,1,3,1,1
6029,6,1,1,3,4,1,1
6030,8,0,2,3,6,1,0
6031,2,0,2,0,5,2,1
6032,7,1,1,2,5,1,1
6033,3,1,2,2,2,2,0
6034,4,0,1,5,0,1,1
6035,1,0,1,0,2,1,1
6036,3,1,2,3,2,1,1
6037,7,0,2,5,5,2,0
6038,4,1,1,5,5,1,0
6039,8,1,2,2,1,1,1
6040,10,0,2,3,0,1,0
6041,8,0,1,4,0,1,0
6042,4,1,2,0,0,1,0
6043,5,1,2,0,5,1,0
6044,1,0,1,3,5,2,1
6045,2,0,2,6,2,2,0
6046,9,0,2,6,1,2,0
6047,6,0,2,2,2,2,1
6048,2,0,1,4,6,1,0
6049,6,1,1,3,5,3,1
6050,5,1,2,1,3,1,1
6051,3,0,2,0,1,2,0
6052,10,0,2,3,5,1,1
6053,4,1,1,1,6,2,0
6054,1,1,2,4,2,2,1
6055,3,1,2,0,3,2,1
6056,2,1,1,6,3,2,1
6057,8,1,2,2,5,1,1
6058,2,0,2,0,4,1,0
6059,8,0,1,1,1,1,1
6060,6,0,1,5,4,2,1
6061,6,1,2,4,2,1,0
6062,1,0,1,1,2,1,0
6063,2,0,2,0,4,2,1
6064,0,0,1,0,4,1,0
6065,1,1,2,3,6,2,1
6066,8,1,2,3,3,2,0
6067,3,1,2,1,6,2,1
6068,7,1,1,3,5,3,1
6069,6,1,1,6,4,1,1
6070,8,1,1,2,4,2,1
6071,3,1,1,5,1,1,1
6072,9,1,2,5,6,1,1
6073,5,1,1,5,6,2,1
6074,10,0,1,1,1,1,0
6075,8,0,2,6,2,2,1
6076,6,1,1,6,3,2,1
6077,1,0,2,0,3,1,1
6078,8,1,1,1,2,2,1
6079,3,0,1,6,1,1,0
6080,6,1,1,2,5,2,0
6081,7,1,2,0,6,1,1
6082,0,1,1,2,1,2,1
6083,3,1,1,6,0,2,0
6084,8,1,1,5,5,2,1
6085,2,0,1,3,6,2,1
6086,7,0,2,1,3,1,1
6087,5,0,1,3,3,1,1
6088,8,0,2,2,4,1,1
6089,10,1,2,6,2,1,0
6090,1,0,1,4,5,1,1
6091,4,0,2,0,3,2,0
6092,4,1,1,3,1,2,1
6093,9,0,2,5,1,1,1
6094,8,0,1,0,4,3,0
6095,2,1,1,3,3,1,1
6096,9,1,2,0,2,2,0
6097,4,1,2,1,2,1,1
6098,9,1,1,6,3,1,0
6099,8,0,2,1,6,2,0
6100,7,1,1,5,6,2,1
6101,0,0,1,1,5,1,1
6102,2,0,2,3,1,1,1
6103,4,0,1,0,3,1,1
6104,5,0,2,1,6,1,1
6105,7,1,2,1,6,1,1
6106,7,1,2,0,4,1,1
6107,8,1,1,3,5,1,1
6108,7,1,2,3,0,3,0
6109,2,0,1,3,6,2,1
6110,3,0,1,4,2,1,1
6111,2,0,2,6,4,3,1
6112,6,0,2,6,1,2,1
6113,9,1,1,1,3,1,1
6114,7,1,1,0,2,1,1
6115,0,0,2,1,4,1,1
6116,2,0,1,1,3,1,1
6117,8,0,1,1,4,1,0
6118,7,1,2,0,3,1,1
6119,4,0,2,3,2,1,1
6120,3,1,2,1,3,1,1
6121,10,0,2,3,4,1,1
6122,9,1,1,5,3,1,1
6123,6,0,1,2,1,1,0
6124,7,1,1,3,6,1,1
6125,1,1,1,3,5,1,1
6126,7,1,1,0,0,2,1
6127,6,1,2,5,2,1,1
6128,0,1,1,3,3,2,1
6129,1,1,1,3,2,1,0
6130,7,0,2,3,0,2,1
6131,4,1,2,3,6,2,0
6132,3,1,2,1,3,1,1
6133,7,0,2,4,6,1,1
6134,4,1,2,2,3,1,1
6135,3,1,2,1,6,2,1
6136,2,1,1,1,3,2,0
6137,7,1,1,0,3,1,0
6138,8,0,1,2,2,1,1
6139,4,0,1,1,0,1,0
6140,1,1,1,2,5,1,0
6141,1,0,1,0,3,1,1
6142,8,1,1,6,4,2,1
6143,6,0,2,5,5,1,0
6144,7,0,2,2,1,1,1
6145,6,0,1,5,3,2,1
6146,2,1,1,1,4,1,0
6147,5,1,1,6,4,1,1
6148,1,0,2,1,3,2,1
6149,5,0,1,2,2,2,1
6150,1,0,1,1,3,2,1
6151,8,1,2,1,1,2,1
6152,2,0,2,6,6,2,1
6153,4,1,2,5,0,1,1
6154,1,1,1,5,4,1,0
6155,4,1,2,2,4,1,1
6156,6,0,1,6,0,2,1
6157,2,1,2,6,0,2,1
6158,8,0,1,0,4,1,0
6159,0,0,2,1,0,1,1
6160,7,1,2,1,4,2,0
6161,7,1,2,1,0,2,1
6162,2,1,2,2,1,2,0
6163,6,1,1,0,0,2,0
6164,7,1,2,0,1,2,1
6165,5,1,2,5,6,2,1
6166,1,0,1,1,3,1,1
6167,5,0,2,3,6,2,1
6168,7,0,2,0,1,2,1
6169,6,1,2,6,4,1,0
6170,10,0,2,3,6,1,1
6171,8,0,2,6,6,3,0
6172,10,1,2,5,0,2,1
6173,3,0,1,5,6,1,1
6174,4,0,2,6,1,2,1
6175,9,1,2,1,6,2,0
6176,7,1,1,5,2,2,0
6177,1,0,1,3,2,1,1
6178,7,0,1,2,0,1,1
6179,8,0,1,6,1,1,1
6180,6,1,2,2,1,2,1
6181,7,0,2,3,2,2,0
6182,2,0,1,2,2,1,0
6183,5,0,2,5,6,2,1
6184,3,1,2,2,1,1,1
6185,6,1,2,0,4,2,1
6186,7,0,1,3,5,1,0
6187,5,0,2,5,4,2,1
6188,4,1,1,4,5,1,1
6189,1,0,1,0,2,1,1
6190,1,1,1,5,6,1,0
6191,7,1,2,6,3,2,1
6192,6,1,2,0,4,1,0
6193,4,1,2,4,4,2,1
6194,9,0,1,0,0,2,1
6195,5,1,2,4,6,2,1
6196,6,0,1,2,1,1,1
6197,4,0,1,6,3,1,0
6198,2,0,1,6,5,2,1
6199,5,0,1,2,2,1,1
6200,3,0,1,3,2,2,0
6201,9,0,1,4,2,1,1
6202,1,0,2,0,6,1,1
6203,2,1,1,2,6,2,1
6204,1,1,1,0,2,1,1
6205,3,1,1,3,3,1,1
6206,8,1,2,5,3,1,0
6207,9,1,2,5,3,2,1
6208,6,0,2,6,0,1,0
6209,2,1,1,6,3,2,0
6210,2,0,1,1,2,1,1
6211,1,1,2,5,6,2,1
6212,5,0,2,4,5,3,1
6213,6,0,1,1,4,1,1
6214,6,0,2,2,5,1,0
6215,5,1,2,0,6,2,1
6216,8,1,1,2,3,2,1
6217,7,1,2,6,6,1,0
6218,5,0,2,1,2,2,1
6219,8,1,2,6,0,2,0
6220,1,0,1,0,6,3,1
6221,4,1,1,1,3,1,0
6222,8,1,2,5,1,2,1
6223,2,0,1,3,0,4,1
6224,5,0,2,0,0,1,1
6225,4,0,2,6,1,2,1
6226,6,1,1,1,3,2,1
6227,4,1,2,0,3,2,0
6228,9,1,1,3,2,1,1
6229,3,1,1,6,3,1,0
6230,4,0,1,0,3,1,1
6231,10,0,1,6,2,2,1
6232,2,0,2,3,1,2,1
6233,4,0,1,0,5,2,1
6234,8,0,1,2,4,1,0
6235,4,1,2,0,3,1,1
6236,4,1,2,6,1,2,1
6237,8,1,2,6,6,1,1
6238,6,1,2,4,2,1,0
6239,5,1,1,3,0,2,1
6240,4,0,1,2,0,1,1
6241,10,0,2,0,2,2,1
6242,8,1,1,6,5,1,1
6243,6,0,1,2,4,1,1
6244,10,0,2,0,3,1,1
6245,7,1,1,4,0,2,1
6246,2,0,2,3,3,1,1
6247,4,1,2,2,1,2,1
6248,4,0,1,5,0,1,0
6249,9,1,1,2,0,1,1
6250,4,1,1,5,4,2,1
6251,9,1,1,2,2,2,0
6252,2,1,1,6,3,2,1
6253,8,0,1,5,1,1,1
6254,1,1,2,0,0,1,0
6255,2,0,2,0,4,2,0
6256,9,1,1,3,6,1,0
6257,0,1,2,0,6,2,0
6258,8,0,1,0,5,1,0
6259,1,0,2,5,3,2,0
6260,0,0,1,6,5,3,0
6261,10,0,1,5,6,1,1
6262,6,1,2,1,1,2,1
6263,4,0,2,3,6,2,1
6264,9,0,1,0,4,2,0
6265,10,0,1,0,0,1,1
6266,9,1,2,3,4,1,1
6267,8,0,2,5,6,1,1
6268,6,1,2,0,3,2,0
6269,3,1,2,2,0,2,1
6270,3,1,2,6,5,3,1
6271,0,0,2,2,6,2,1
6272,2,0,2,2,3,2,1
6273,1,1,1,6,2,1,1
6274,4,1,2,5,6,1,1
6275,4,0,2,1,4,2,1
6276,8,1,2,0,1,1,1
6277,8,1,1,2,2,2,0
6278,8,0,2,3,2,2,1
6279,5,1,1,1,5,1,1
6280,4,1,2,2,1,1,0
6281,3,1,1,5,0,1,1
6282,9,1,1,2,0,2,1
6283,10,0,1,6,3,1,0
6284,9,0,2,2,2,2,0
6285,10,1,2,4,0,1,1
6286,7,0,2,6,2,1,1
6287,1,1,2,3,3,2,1
6288,8,0,1,4,0,3,1
6289,1,0,2,5,3,1,0
6290,3,1,1,6,0,1,1
6291,10,1,1,1,2,2,1
6292,1,1,2,6,3,1,1
6293,4,0,2,1,1,2,1
6294,6,1,2,6,2,2,0
6295,3,0,1,5,3,3,1
6296,5,0,2,6,0,2,1
6297,5,0,2,1,3,2,0
6298,7,1,2,6,2,2,0
6299,5,1,2,3,1,1,1
6300,6,1,2,0,2,1,1
6301,3,1,1,5,1,1,1
6302,3,0,1,1,5,2,1
6303,3,0,2,4,2,1,1
6304,3,0,1,0,4,1,0
6305,8,1,1,3,0,2,1
6306,7,1,2,6,2,1,1
6307,0,0,1,4,5,1,0
6308,9,1,1,0,2,2,0
6309,8,0,1,2,4,2,1
6310,3,0,1,3,1,2,1
6311,2,0,1,4,6,1,1
6312,4,0,2,2,3,2,1
6313,9,1,1,4,2,2,1
6314,10,1,2,5,3,1,1
6315,5,0,2,6,3,2,0
6316,8,1,1,6,0,2,1
6317,5,1,1,3,5,2,0
6318,5,0,2,6,3,1,0
6319,8,1,1,6,5,2,1
6320,3,0,2,6,5,3,0
6321,5,1,2,6,6,2,1
6322,2,1,1,2,0,1,1
6323,10,1,1,2,5,1,1
6324,0,1,2,1,2,1,1
6325,6,1,1,3,4,2,1
6326,7,1,2,4,2,2,1
6327,2,0,2,6,2,1,0
6328,5,1,2,6,2,1,1
6329,9,1,2,0,3,1,1
6330,7,1,2,1,1,2,0
6331,8,1,2,5,1,2,0
6332,4,1,1,5,1,1,0
6333,1,1,2,3,0,1,1
6334,3,0,1,2,2,1,1
6335,4,1,1,6,5,1,1
6336,1,1,2,0,3,1,0
6337,5,1,1,1,4,1,1
6338,5,0,1,5,5,2,0
6339,4,0,2,2,4,1,1
6340,10,0,1,2,5,2,0
6341,8,0,1,0,2,1,1
6342,3,0,2,3,0,2,1
6343,9,0,2,3,6,2,0
6344,4,0,2,3,3,2,1
6345,2,0,1,3,5,2,1
6346,9,0,2,2,6,2,1
6347,5,1,2,1,3,2,1
6348,5,1,2,6,6,2,1
6349,1,0,2,5,4,1,1
6350,9,1,1,2,5,1,1
6351,2,1,2,2,5,2,1
6352,1,1,1,2,4,2,1
6353,1,1,1,3,3,1,1
6354,9,1,1,1,1,1,0
6355,6,1,2,5,6,2,0
6356,8,1,1,4,0,1,1
6357,2,0,2,2,3,1,1
6358,1,0,1,2,4,1,0
6359,6,1,1,4,0,1,1
6360,5,1,2,2,0,1,0
6361,8,0,2,3,5,1,1
6362,3,1,2,3,1,1,1
6363,7,1,1,6,6,1,1
6364,9,0,1,3,6,1,1
6365,6,0,2,1,2,2,0
6366,3,0,2,2,2,1,1
6367,10,1,1,3,1,1,1
6368,6,0,2,5,0,2,1
6369,7,0,2,5,6,1,1
6370,1,0,1,2,4,2,0
6371,6,1,1,5,6,2,1
6372,3,1,1,3,3,2,1
6373,1,0,2,6,6,1,1
6374,2,0,1,0,0,1,1
6375,7,0,1,0,5,2,0
6376,2,1,2,6,6,2,0
6377,1,0,1,0,5,1,1
6378,9,0,2,6,1,2,1
6379,1,1,1,5,1,1,1
6380,4,0,1,1,5,1,1
6381,7,1,1,6,4,1,0
6382,5,1,1,1,0,2,0
6383,10,1,2,2,2,2,1
6384,2,0,2,1,1,2,0
6385,10,0,1,1,3,1,0
6386,10,0,2,0,3,2,1
6387,2,1,2,4,4,2,1
6388,3,1,1,3,2,1,0
6389,6,0,1,2,3,1,1
6390,7,1,1,5,0,1,1
6391,5,1,1,3,3,2,1
6392,5,1,1,3,5,2,1
6393,1,0,1,5,5,1,1
6394,9,1,2,2,4,1,1
6395,8,0,1,1,5,1,0
6396,9,1,1,1,4,1,0
6397,3,1,1,3,6,1,1
6398,7,0,1,0,4,2,1
6399,2,1,2,4,0,1,1
6400,2,0,1,4,6,1,0
6401,8,1,1,3,1,1,0
6402,3,0,1,6,4,1,1
6403,3,0,1,6,3,2,0
6404,2,1,1,5,0,2,1
6405,8,1,1,3,1,1,0
6406,0,1,2,0,1,2,0
6407,2,1,1,4,5,2,1
6408,4,0,1,3,1,2,1
6409,2,0,1,1,5,1,1
6410,3,1,2,4,5,1,0
6411,6,1,2,5,3,1,0
6412,2,1,2,5,5,1,1
6413,8,0,1,0,3,1,1
6414,4,0,1,3,5,2,1
6415,7,0,1,0,5,1,1
6416,5,0,1,4,6,1,1
6417,0,0,2,1,1,1,1
6418,7,1,1,3,0,1,1
6419,6,1,1,3,4,1,1
6420,3,1,1,1,2,1,0
6421,7,1,2,1,5,2,0
6422,8,0,1,4,4,2,1
6423,7,0,1,6,3,2,0
6424,3,0,1,1,1,2,1
6425,1,1,2,2,1,2,1
6426,5,1,1,6,6,3,1
6427,2,1,2,1,3,2,1
6428,9,1,2,1,3,2,0
6429,3,0,2,5,5,1,1
6430,4,0,1,1,1,2,1
6431,8,0,2,6,5,1,1
6432,10,0,1,0,5,2,1
6433,5,1,1,2,3,1,1
6434,2,0,2,4,0,2,1
6435,9,1,2,3,5,2,1
6436,1,0,1,1,5,1,0
6437,2,0,1,6,3,2,0
6438,9,1,1,2,4,2,1
6439,2,1,1,4,5,2,0
6440,5,0,2,1,3,2,1
6441,1,1,1,6,4,2,1
6442,10,1,2,2,0,1,1
6443,1,1,2,5,0,2,1
6444,6,1,2,1,3,2,1
6445,1,0,2,3,4,2,1
6446,3,0,1,2,1,2,1
6447,10,1,2,5,6,2,0
6448,0,1,2,5,3,1,1
6449,10,1,2,6,6,2,1
6450,3,1,2,1,2,1,0
6451,2,0,1,6,2,2,1
6452,6,1,2,6,1,1,1
6453,1,1,1,1,1,2,1
6454,6,1,1,4,1,2,1
6455,1,1,2,4,4,3,1
6456,9,1,1,1,2,2,0
6457,8,1,2,5,3,1,1
6458,7,0,2,2,6,2,1
6459,6,1,2,1,2,2,1
6460,5,1,2,5,2,1,1
6461,7,0,2,5,3,2,1
6462,5,0,2,5,4,2,1
6463,1,1,1,2,3,1,1
6464,7,1,2,4,2,2,0
6465,6,1,2,0,3,1,1
6466,6,1,2,6,3,2,0
6467,6,0,2,2,1,1,0
6468,2,1,1,3,3,1,1
6469,5,0,2,3,6,2,1
6470,10,0,1,0,3,1,1
6471,2,0,1,0,3,2,1
6472,3,1,1,3,3,2,1
6473,5,1,1,4,2,1,1
6474,3,0,1,6,6,2,1
6475,3,0,1,3,4,1,0
6476,0,0,1,0,3,2,0
6477,4,0,2,1,6,2,1
6478,8,1,2,6,5,1,0
6479,2,1,1,5,5,1,1
6480,10,1,2,6,0,1,0
6481,5,1,1,6,6,1,1
6482,7,1,1,6,3,1,1
6483,2,1,1,1,5,1,1
6484,3,1,1,5,0,2,1
6485,10,1,2,6,5,1,0
6486,2,0,1,0,3,2,1
6487,7,1,2,5,1,1,0
6488,9,1,1,5,2,1,0
6489,1,1,1,2,3,2,0
6490,2,0,1,1,1,2,1
6491,3,1,2,5,5,2,0
6492,5,1,2,0,3,1,0
6493,9,0,2,1,2,2,1
6494,1,0,1,5,1,3,1
6495,6,1,1,4,1,1,1
6496,3,1,1,2,1,3,1
6497,8,1,1,4,6,2,1
6498,9,1,2,0,3,2,1
6499,1,1,2,0,2,2,0
6500,6,1,2,6,4,2,1
6501,8,1,1,0,0,2,1
6502,10,0,1,1,0,1,1
6503,10,1,1,5,5,2,1
6504,2,0,2,6,2,1,1
6505,1,0,1,1,1,2,1
6506,2,1,2,0,0,2,1
6507,5,1,1,5,5,1,1
6508,3,1,1,0,1,1,1
6509,4,1,2,5,2,2,0
6510,8,1,2,1,2,2,1
6511,8,1,2,1,5,1,0
6512,3,1,2,1,2,1,1
6513,6,0,2,5,6,2,1
6514,6,1,2,3,6,2,0
6515,9,1,2,2,0,2,1
6516,1,1,2,2,1,2,0
6517,5,0,1,1,5,2,1
6518,10,0,2,4,6,2,0
6519,1,0,2,6,5,4,1
6520,4,1,2,0,3,1,0
6521,3,0,2,2,5,2,1
6522,5,1,1,6,3,1,1
6523,6,1,2,3,3,1,1
6524,1,0,1,6,4,2,1
6525,3,1,1,6,1,1,1
6526,1,0,1,6,5,1,1
6527,8,1,2,6,0,1,1
6528,7,0,1,1,3,1,1
6529,2,0,1,2,6,2,1
6530,6,0,2,5,2,1,1
6531,9,1,2,4,3,2,0
6532,6,0,1,1,5,1,1
6533,6,1,1,2,6,2,1
6534,9,1,2,0,1,2,1
6535,3,1,1,0,5,1,1
6536,5,1,1,4,0,2,1
6537,4,1,1,0,1,1,0
6538,9,1,1,3,0,2,1
6539,1,1,1,2,3,1,0
6540,4,1,1,4,5,1,1
6541,5,0,1,5,6,1,1
6542,7,0,1,3,1,1,1
6543,6,1,1,3,3,1,0
6544,3,1,2,4,6,1,1
6545,7,1,1,5,1,1,0
6546,4,1,1,3,1,1,1
6547,1,1,2,3,2,2,1
6548,9,0,1,4,2,1,1
6549,2,1,1,4,1,1,0
6550,2,1,2,4,4,2,0
6551,6,0,1,1,6,1,1
6552,5,0,1,0,0,3,1
6553,2,0,1,2,5,2,0
6554,1,1,1,6,5,3,1
6555,2,1,2,5,4,1,1
6556,10,0,2,4,5,2,1
6557,6,1,1,5,6,2,1
6558,10,0,1,3,6,1,1
6559,6,1,2,1,6,1,1
6560,2,0,1,5,5,2,1
6561,9,0,1,4,0,1,1
6562,6,0,2,1,6,1,1
6563,7,1,2,0,1,1,1
6564,10,0,1,3,3,2,0
6565,9,0,1,6,2,1,1
6566,6,1,1,4,2,1,1
6567,8,1,1,0,6,1,1
6568,4,1,2,1,2,1,1
6569,5,1,2,6,3,2,1
6570,3,1,1,3,3,2,1
6571,4,0,2,0,1,2,0
6572,7,0,1,5,1,2,1
6573,4,0,1,6,6,1,1
6574,1,1,2,2,1,1,1
6575,8,0,1,6,2,1,1
6576,7,1,2,3,5,1,1
6577,8,0,1,4,2,2,1
6578,5,1,1,6,1,2,0
6579,1,1,2,5,2,1,1
6580,2,0,2,0,6,2,1
6581,3,0,2,3,1,3,1
6582,6,1,2,5,0,1,1
6583,2,1,2,3,2,2,1
6584,9,1,1,0,4,1,1
6585,7,0,2,6,3,1,0
6586,6,0,2,1,1,2,1
6587,5,0,1,3,1,1,1
6588,3,1,1,1,5,1,1
6589,2,1,2,1,2,2,1
6590,8,1,2,6,2,2,1
6591,8,1,2,1,2,1,1
6592,7,0,1,0,1,1,1
6593,2,0,2,1,3,2,1
6594,1,1,1,6,4,1,0
6595,0,0,2,1,0,2,1
6596,8,1,2,2,3,2,1
6597,1,1,1,5,3,3,1
6598,0,1,2,6,3,1,1
6599,8,0,1,5,2,1,0
6600,5,1,2,4,6,1,0
6601,2,0,2,5,4,2,1
6602,6,0,1,5,2,2,0
6603,5,0,2,3,2,2,1
6604,3,0,1,6,4,1,1
6605,7,0,1,4,4,1,0
6606,3,0,2,4,6,1,1
6607,5,1,2,0,5,1,1
6608,10,0,2,1,5,1,0
6609,4,0,2,0,1,2,1
6610,5,1,2,3,3,2,1
6611,4,0,1,4,2,1,1
6612,2,1,2,3,4,2,1
6613,5,1,1,2,3,2,1
6614,6,1,2,6,3,2,1
6615,2,1,1,4,2,2,1
6616,0,1,2,3,6,1,0
6617,4,0,1,3,3,2,1
6618,4,1,1,3,0,2,1
6619,2,1,1,4,4,1,0
6620,4,1,1,6,4,1,1
6621,7,1,1,3,1,1,1
6622,3,0,2,2,4,2,1
6623,3,0,2,6,2,1,1
6624,7,0,1,0,2,2,1
